,AdmissionYear,AdmissionMonth,MonthCode,AdmissionType,CountyOfCommitment,LastKnownResidenceCounty,Gender,AgeOfAdmission,MostSeriousCrime,AgeRange,Borough
12468,2018,AUGUST,8,NEW COURT COMMITMENT,SUFFOLK,MISSING,MALE,44,CPCS 4TH,25-44,NA
12469,2018,AUGUST,8,NEW COURT COMMITMENT,SUFFOLK,MISSING,MALE,47,CPCS 3RD,45-64,NA
12470,2018,AUGUST,8,NEW COURT COMMITMENT,SUFFOLK,MISSING,MALE,48,CPCS 4TH,45-64,NA
12471,2018,AUGUST,8,NEW COURT COMMITMENT,SUFFOLK,MISSING,MALE,48,C POS WEAPON 2ND,45-64,NA
12472,2018,AUGUST,8,NEW COURT COMMITMENT,SUFFOLK,MISSING,MALE,50,CSCS 2ND,45-64,NA
12473,2018,AUGUST,8,NEW COURT COMMITMENT,SUFFOLK,MISSING,MALE,56,CPCS 5TH,45-64,NA
12474,2018,AUGUST,8,NEW COURT COMMITMENT,SUFFOLK,MISSING,FEMALE,31,GRAND LARCEN 2ND,25-44,NA
12475,2018,AUGUST,8,NEW COURT COMMITMENT,SULLIVAN,MISSING,MALE,19,YOUTHFUL OFFENDER,18-24,NA
12476,2018,AUGUST,8,NEW COURT COMMITMENT,SULLIVAN,MISSING,MALE,21,SEXUAL ABUSE 1ST,18-24,NA
12477,2018,AUGUST,8,NEW COURT COMMITMENT,SULLIVAN,MISSING,MALE,21,CSCS 2ND,18-24,NA
12478,2018,AUGUST,8,NEW COURT COMMITMENT,SULLIVAN,MISSING,MALE,23,CPCS 4TH,18-24,NA
12479,2018,AUGUST,8,NEW COURT COMMITMENT,SULLIVAN,MISSING,MALE,33,BURGLARY 2ND,25-44,NA
12480,2018,AUGUST,8,NEW COURT COMMITMENT,SULLIVAN,MISSING,MALE,35,RECK ENDANGER 1ST,25-44,NA
12481,2018,AUGUST,8,NEW COURT COMMITMENT,SULLIVAN,MISSING,MALE,41,BURGLARY 2ND,25-44,NA
12482,2018,AUGUST,8,NEW COURT COMMITMENT,SULLIVAN,MISSING,FEMALE,55,ROBBERY 1ST,45-64,NA
12483,2018,AUGUST,8,NEW COURT COMMITMENT,TIOGA,MISSING,MALE,22,ARSON 3RD,18-24,NA
12484,2018,AUGUST,8,NEW COURT COMMITMENT,TIOGA,MISSING,MALE,45,BURGLARY 3RD,45-64,NA
12485,2018,AUGUST,8,NEW COURT COMMITMENT,TIOGA,MISSING,FEMALE,30,CPCS 2ND,25-44,NA
12486,2018,AUGUST,8,NEW COURT COMMITMENT,TOMPKINS,MISSING,MALE,32,ROBBERY 2ND,25-44,NA
12487,2018,AUGUST,8,NEW COURT COMMITMENT,TOMPKINS,MISSING,MALE,32,AGGR DWI:1 PRIOR 10 YR,25-44,NA
12488,2018,AUGUST,8,NEW COURT COMMITMENT,TOMPKINS,MISSING,MALE,58,ASSAULT 2ND,45-64,NA
12489,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,20,C POS WEAPON 2ND,18-24,NA
12490,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,21,C POS WEAPON 2ND,18-24,NA
12491,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,23,CPCS 3RD,18-24,NA
12492,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,23,C POS WEAPON 2ND,18-24,NA
12493,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,24,CRIM SEX ACT 2ND 2007,18-24,NA
12494,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,24,CSCS 3RD,18-24,NA
12495,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,25,C POS WEAPON 2ND,25-44,NA
12496,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,26,CRIM SEX ACT 2ND 2007,25-44,NA
12497,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,26,CR POSS FIREARM,25-44,NA
12498,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,28,C POS WEAPON 2ND,25-44,NA
12499,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,30,DRIVE INTOX 2 OFF,25-44,NA
12500,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,31,CSCS 3RD,25-44,NA
12501,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,33,CPCS 4TH,25-44,NA
12502,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,34,CPCS 5TH,25-44,NA
12503,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,35,CONTRABAND 1ST,25-44,NA
12504,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,41,VEHICULR MANSL 1ST,25-44,NA
12505,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,52,CONTEMPT 1ST,45-64,NA
12506,2018,AUGUST,8,NEW COURT COMMITMENT,ULSTER,MISSING,MALE,58,ASSAULT 2ND,45-64,NA
12507,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,19,ROBBERY 1ST,18-24,NA
12508,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,21,STOLEN PROP 3RD,18-24,NA
12509,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,22,COERCION 1ST,18-24,NA
12510,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,25,CPCS 3RD,25-44,NA
12511,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,28,TAMPERING EVIDENCE,25-44,NA
12512,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,32,CSCS 3RD,25-44,NA
12513,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,32,C POS WEAPON 3RD SUB4-8VFO,25-44,NA
12514,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,37,GRAND LARCEN 4TH,25-44,NA
12515,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,49,BURGLARY 3RD,45-64,NA
12516,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,51,AGG FAMILY OFFENSE,45-64,NA
12517,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,MALE,58,CONTEMPT 1ST,45-64,NA
12518,2018,AUGUST,8,NEW COURT COMMITMENT,WARREN,MISSING,FEMALE,31,CPCS 4TH,25-44,NA
12519,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,MALE,20,DIS INDEC MAT MIN 2ND,18-24,NA
12520,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,MALE,22,AGG FAMILY OFFENSE,18-24,NA
12521,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,MALE,26,CONTRABAND 1ST,25-44,NA
12522,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,MALE,32,DRIVE INTOX 2 OFF,25-44,NA
12523,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,MALE,44,GR LAR 4TH AUTO,25-44,NA
12524,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,MALE,50,DRIVE INTOX 2 OFF,45-64,NA
12525,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,MALE,51,MURDER 2ND,45-64,NA
12526,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,FEMALE,23,CONTRABAND 1ST,18-24,NA
12527,2018,AUGUST,8,NEW COURT COMMITMENT,WASHINGTON,MISSING,FEMALE,36,HINDER PROSEC 1ST,25-44,NA
12528,2018,AUGUST,8,NEW COURT COMMITMENT,WAYNE,MISSING,MALE,24,BURGLARY 3RD,18-24,NA
12529,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,21,ASSAULT 1ST B FELONY,18-24,NA
12530,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,21,ASSAULT 2ND,18-24,NA
12531,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,23,MANSLAUGHTER 1ST,18-24,NA
12532,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,23,ROBBERY 1ST,18-24,NA
12533,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,23,ROBBERY 2ND,18-24,NA
12534,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,23,GR LAR 2ND AUTO,18-24,NA
12535,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,24,C POS WEAPON 2ND,18-24,NA
12536,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,25,BURGLARY 2ND,25-44,NA
12537,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,26,ROBBERY 2ND,25-44,NA
12538,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,31,GRAND LARCEN 3RD,25-44,NA
12539,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,32,"CR POS WEAP 3 SUB1,2,3",25-44,NA
12540,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,33,RAPE 3RD,25-44,NA
12541,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,33,ROBBERY 2ND,25-44,NA
12542,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,34,ROBBERY 1ST,25-44,NA
12543,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,34,ASSAULT 2ND,25-44,NA
12544,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,34,BURGLARY 2ND,25-44,NA
12545,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,36,POS FORGE INS 2ND,25-44,NA
12546,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,39,MURDER 2ND,25-44,NA
12547,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,41,SEXUAL ABUSE 1ST,25-44,NA
12548,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,42,STOLEN PROP 4TH,25-44,NA
12549,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,47,CSCS 3RD,45-64,NA
12550,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,48,BURGLARY 3RD,45-64,NA
12551,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,53,CSCS 3RD,45-64,NA
12552,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,55,MURDER 2ND,45-64,NA
12553,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,55,C POS WEAPON 2ND,45-64,NA
12554,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,61,CSCS 3RD,45-64,NA
12555,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,MALE,64,MANSLAUGHTER 1ST,45-64,NA
12556,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,FEMALE,27,DRIVE IMPAIR 2 OFF,25-44,NA
12557,2018,AUGUST,8,NEW COURT COMMITMENT,WESTCHESTER,MISSING,FEMALE,29,C POS WEAPON 2ND,25-44,NA
12558,2018,AUGUST,8,NEW COURT COMMITMENT,WYOMING,MISSING,MALE,26,BURGLARY 3RD,25-44,NA
12559,2018,AUGUST,8,NEW COURT COMMITMENT,WYOMING,MISSING,MALE,27,CPCS 3RD,25-44,NA
12560,2018,AUGUST,8,NEW COURT COMMITMENT,WYOMING,MISSING,MALE,37,BRIBE REC 3RD,25-44,NA
12561,2018,AUGUST,8,NEW COURT COMMITMENT,WYOMING,MISSING,MALE,41,STRANGULATION 2ND,25-44,NA
12562,2018,AUGUST,8,NEW COURT COMMITMENT,WYOMING,MISSING,FEMALE,35,DRIVE INTOX 2 OFF,25-44,NA
12563,2018,AUGUST,8,NEW COURT COMMITMENT,YATES,MISSING,MALE,23,VEHIC ASSAULT 2ND,18-24,NA
12564,2018,AUGUST,8,NEW COURT COMMITMENT,YATES,MISSING,MALE,25,CONTEMPT 1ST,25-44,NA
12565,2018,AUGUST,8,NEW COURT COMMITMENT,YATES,MISSING,MALE,37,DRIVE INTOX 2 OFF,25-44,NA
12566,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,44,BURGLARY 3RD,25-44,NA
12567,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,SCHENECTADY,MALE,33,CPCS 5TH,25-44,NA
12568,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,31,CSCS 5TH,25-44,NA
12569,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,34,ASSAULT 2ND,25-44,NA
12570,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,27,BURGLARY 2ND,25-44,NA
12571,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,27,ROBBERY 2ND,25-44,NA
12572,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,RENSSELAER,MALE,30,BURGLARY 3RD,25-44,NA
12573,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,SCHENECTADY,MALE,31,C POS WEAPON 2ND,25-44,NA
12574,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,54,BURGLARY 3RD,45-64,NA
12575,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,RENSSELAER,MALE,52,BUS CORRUPTION,45-64,NA
12576,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,49,DRIVE INTOX 2 OFF,45-64,NA
12577,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,RENSSELAER,MALE,51,ROBBERY 2ND,45-64,NA
12578,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,48,POS FORGE INS 2ND,45-64,NA
12579,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,24,ROBBERY 2ND,18-24,NA
12580,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,42,CSCS 3RD,25-44,NA
12581,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,BRONX,MALE,41,CSCS 3RD,25-44,NA
12582,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,SULLIVAN,MALE,41,CPCS 3RD,25-44,NA
12583,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,OUT OF STATE,MALE,35,C POS WEAPON 2ND,25-44,NA
12584,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,40,CPCS 3RD,25-44,NA
12585,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,38,CSCS 5TH,25-44,NA
12586,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,39,C POS WEAPON 2ND,25-44,NA
12587,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,43,ROBBERY 2ND,25-44,NA
12588,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,SCHENECTADY,MALE,38,STOLEN PROP 3RD,25-44,NA
12589,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,FEMALE,27,ROBBERY 2ND,25-44,NA
12590,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,FEMALE,23,ROBBERY 2ND,18-24,NA
12591,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,21,ROBBERY 2ND,18-24,NA
12592,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,20,YO BURGLARY,18-24,NA
12593,2018,AUGUST,8,RET PAROLE VIOLATOR,ALBANY,ALBANY,MALE,20,SEX CONDUCT CHILD 2ND,18-24,NA
12594,2018,AUGUST,8,RET PAROLE VIOLATOR,ALLEGANY,ALLEGANY,FEMALE,29,BURGLARY 3RD,25-44,NA
12595,2018,AUGUST,8,RET PAROLE VIOLATOR,ALLEGANY,BROOME,MALE,36,CPCS 3RD,25-44,NA
12596,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,KINGS (BROOKLYN),MALE,25,YO ROBBERY,25-44,BRONX
12597,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,33,ASSAULT 2ND,25-44,BRONX
12598,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,35,CSCS 5TH,25-44,BRONX
12599,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,54,UNAU USE VEHIC 2ND,45-64,BRONX
12600,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,22,CSCS 5TH,18-24,BRONX
12601,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,41,ASSAULT 2ND,25-44,BRONX
12602,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,29,CONSPIRACY 2ND,25-44,BRONX
12603,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,53,CSCS 5TH,45-64,BRONX
12604,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,FEMALE,33,CSCS 3RD,25-44,BRONX
12605,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,ALBANY,MALE,53,MURDER 2ND,45-64,BRONX
12606,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,51,ROBBERY 1ST,45-64,BRONX
12607,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,49,ROBBERY 3RD,45-64,BRONX
12608,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,KINGS (BROOKLYN),MALE,48,ROBBERY 2ND,45-64,BRONX
12609,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,ST LAWRENCE,MALE,48,SEXUAL ABUSE 1ST,45-64,BRONX
12610,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,46,ASSAULT 2ND,45-64,BRONX
12611,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,WESTCHESTER,FEMALE,47,CSCS 3RD,45-64,BRONX
12612,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,42,SEX CONDUCT CHILD 2ND,25-44,BRONX
12613,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,49,RAPE 1ST,45-64,BRONX
12614,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,MISSING,MALE,51,ROBBERY 2ND,45-64,BRONX
12615,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,42,AUTO STRIPPING 2ND,25-44,BRONX
12616,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,43,ROBBERY 1ST,25-44,BRONX
12617,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,47,ROBBERY 3RD,45-64,BRONX
12618,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,QUEENS,MALE,42,ASSAULT 2ND,25-44,BRONX
12619,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,43,CSCS 3RD,25-44,BRONX
12620,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,QUEENS,FEMALE,43,GRAND LARCEN 3RD,25-44,BRONX
12621,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,KINGS (BROOKLYN),MALE,33,CSCS 5TH,25-44,BRONX
12622,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,OUT OF STATE,MALE,49,ASSAULT 2ND,45-64,BRONX
12623,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,37,CSCS 3RD,25-44,BRONX
12624,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,38,CSCS 5TH,25-44,BRONX
12625,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NASSAU,MALE,36,AG ASSAULT POLICE,25-44,BRONX
12626,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,35,ROBBERY 2ND,25-44,BRONX
12627,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,38,BURGLARY 2ND,25-44,BRONX
12628,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,40,BURGLARY 3RD,25-44,BRONX
12629,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,DUTCHESS,MALE,25,YO ASSAULT,25-44,BRONX
12630,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,21,YO ROBBERY,18-24,BRONX
12631,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,23,CSCS 3RD,18-24,BRONX
12632,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,22,BURGLARY 3RD,18-24,BRONX
12633,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,24,RAPE 3RD,18-24,BRONX
12634,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,NEW YORK (MANHATTAN),MALE,33,CSCS 3RD,25-44,BRONX
12635,2018,AUGUST,8,RET PAROLE VIOLATOR,BRONX,BRONX,MALE,20,ROBBERY 2ND,18-24,BRONX
12636,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,28,C POS WEAPON 2ND,25-44,NA
12637,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,CHEMUNG,MALE,25,ASSAULT 2ND,25-44,NA
12638,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,49,AGGR DWI:1 PRIOR 10 YR,45-64,NA
12639,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,48,CPCS 3RD,45-64,NA
12640,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,25,BURGLARY 2ND,25-44,NA
12641,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,NEW YORK (MANHATTAN),MALE,43,ASSAULT 2ND,25-44,NA
12642,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,42,UNLICENSED DRIVER,25-44,NA
12643,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,25,CPCS 5TH,25-44,NA
12644,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,FEMALE,30,GRAND LARCEN 4TH,25-44,NA
12645,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,FEMALE,34,CPCS 3RD,25-44,NA
12646,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,37,C POS WEAPON 2ND,25-44,NA
12647,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,40,CONTRABAND 1ST,25-44,NA
12648,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,35,INTIMIDATE WIT 3RD,25-44,NA
12649,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,FEMALE,29,GRAND LARCEN 4TH,25-44,NA
12650,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,25,PERJURY 1ST,25-44,NA
12651,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,FEMALE,29,GRAND LARCEN 3RD,25-44,NA
12652,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,28,ASSAULT 2ND,25-44,NA
12653,2018,AUGUST,8,RET PAROLE VIOLATOR,BROOME,BROOME,MALE,47,GRAND LARCEN 4TH,45-64,NA
12654,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,CATTARAUGUS,FEMALE,27,BURGLARY 2ND,25-44,NA
12655,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,MONROE,FEMALE,32,CPCS 5TH,25-44,NA
12656,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,CATTARAUGUS,MALE,28,ASSAULT 2ND,25-44,NA
12657,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,CATTARAUGUS,MALE,30,CSCS 3RD,25-44,NA
12658,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,CATTARAUGUS,MALE,33,CPCS 3RD,25-44,NA
12659,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,ERIE,MALE,56,SEX OFF REG VIOL 1,45-64,NA
12660,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,CATTARAUGUS,MALE,52,FALSE INSTRUMENT,45-64,NA
12661,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,CATTARAUGUS,MALE,42,DWI: ALC OR DRGS 3 OFF,25-44,NA
12662,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,ERIE,MALE,21,RAPE 3RD,18-24,NA
12663,2018,AUGUST,8,RET PAROLE VIOLATOR,CATTARAUGUS,CATTARAUGUS,MALE,28,ASSAULT 2ND,25-44,NA
12664,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,ONONDAGA,MALE,35,CSCS 3RD,25-44,NA
12665,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,WAYNE,MALE,28,SEXUAL ABUSE 1ST,25-44,NA
12666,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,CAYUGA,MALE,28,C POS WEAPON 2ND,25-44,NA
12667,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,CAYUGA,MALE,28,BURGLARY 3RD,25-44,NA
12668,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,CAYUGA,MALE,30,BURGLARY 3RD,25-44,NA
12669,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,CAYUGA,MALE,47,DRIVE INTOX 2 OFF,45-64,NA
12670,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,CAYUGA,MALE,40,ROBBERY 2ND,25-44,NA
12671,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,ONONDAGA,MALE,36,MENACING POLICE OFF,25-44,NA
12672,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,MISSING,MALE,25,ASSAULT 2ND,25-44,NA
12673,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,CAYUGA,MALE,36,CSCS 3RD,25-44,NA
12674,2018,AUGUST,8,RET PAROLE VIOLATOR,CAYUGA,CAYUGA,MALE,34,STOLEN PROP 4TH,25-44,NA
